id,type,description,book
三国演义_人物_焦触_0,人物,"实体名：焦触
实体描述：
- 袁熙部将，后投降曹操，被封列侯，奉命攻幽州。
- 袁绍手下降将，截住赵云去路，被赵云杀退。
- 原袁绍部将，后属曹操，请命乘小船夺旗，被韩当刺死。",三国演义
三国演义_人物_爨习_0,人物,"实体名：爨习
实体描述：
- 蜀汉行参军，偏将军。",三国演义
三国演义_人物_爰邵_0,人物,"实体名：爰邵
实体描述：
- 邓艾护卫，素明《周易》，为邓艾解梦。",三国演义
三国演义_人物_爰青_0,人物,"实体名：爰青
实体描述：
- 魏大将，在钟会帐下。",三国演义
三国演义_人物_牛辅_0,人物,"实体名：牛辅
实体描述：
- 董卓女婿，中郎将，率军为董卓报仇，劫寨击败李肃，后被吕布击败，因弃军逃跑被亲随胡赤儿杀死。",三国演义
三国演义_人物_牛金_0,人物,"实体名：牛金
实体描述：
- 曹仁部将。勇猛出战，被围后由曹仁救出，后参与劫寨中伏。",三国演义
三国演义_人物_牧童_0,人物,"实体名：牧童
实体描述：
- 司马徽的弟子，常侍师父。在田野间认出刘备，并引其至水镜庄拜见司马徽。",三国演义
三国演义_人物_牵弘_0,人物,"实体名：牵弘
实体描述：
- 魏陇西太守，攻沓中。
- 陇西太守，奉邓艾命伏兵于后。",三国演义
三国演义_人物_王业_0,人物,"实体名：王业
实体描述：
- 魏散骑常侍，被曹髦召入内计议，后与王沈往司马昭府出首。",三国演义
三国演义_人物_王买_0,人物,"实体名：王买
实体描述：
- 魏大将，在钟会帐下。",三国演义
三国演义_人物_王伉_0,人物,"实体名：王伉
实体描述：
- 永昌太守，坚守永昌郡，迎接孔明。
- 蜀汉将领，孔明留其与吕凯守永昌四郡。",三国演义
三国演义_人物_王修_0,人物,"实体名：王修
实体描述：
- 袁谭别驾，劝谏袁谭勿与袁尚相争，被袁谭叱退。
- 青州别驾，因谏袁谭被逐，谭死后哭其头，被曹操礼为上宾，任司金中郎将。",三国演义
三国演义_人物_王允_0,人物,"实体名：王允
别名：王司徒
实体描述：
- 司徒，设宴哭诉董卓之祸，将七宝刀借与曹操行刺。
- 司徒，欲除董卓，设连环计，先将貂蝉许吕布，后献董卓，使父子反目。
- 司徒，设计利用貂蝉离间董卓与吕布，最终使吕布杀死董卓。后因李傕、郭汜攻入长安，拒绝逃跑而被杀。
- 即王允，与吕布计杀董卓，后遭李傕、郭汜之变。
- 古风中提及，定计诛逆党。",三国演义
三国演义_人物_王则_0,人物,"实体名：王则
实体描述：
- 奉军都尉，奉曹操之命赍官诰和解书往徐州，加封吕布为平东将军，并传递曹操私书。",三国演义
三国演义_人物_王匡_0,人物,"实体名：王匡
实体描述：
- 河内郡太守。提议立盟主。在虎牢关被吕布击败，部将方悦被刺。",三国演义
三国演义_人物_王双_0,人物,"实体名：王双
实体描述：
- 魏国将领，随曹仁攻濡须，被朱桓击败。",三国演义
三国演义_人物_王双_1,人物,"实体名：王双
实体描述：
- 魏国先锋大将，字子全，陇西狄道人。使六十斤大刀，骑千里征马宛马，开两石铁胎弓，暗藏三个流星锤。斩谢雄、龚起，打伤张嶷。
- 魏国将领，奉命巡哨小路，追击魏延时被魏延斩于马下。
- 魏国将领，被蜀军馘斩，在诏书中提及。",三国演义
三国演义_人物_王含_0,人物,"实体名：王含
实体描述：
- 蜀汉左军，与蒋斌下寨于地道之上，被邓艾内外夹攻弃寨而走。
- 蜀将，守乐城，见魏兵势大不敢出战，后降魏。",三国演义
三国演义_人物_王垕_0,人物,"实体名：王垕
实体描述：
- 管粮官任峻部下仓官，被曹操借头以压众心。",三国演义
三国演义_人物_王基_0,人物,"实体名：王基
实体描述：
- 安平太守，延管辂至家，卜治头风心痛之疾。
- 魏荆州刺史、监军，领前部兵取南顿，劝司马师进兵。
- 魏镇南将军，为正先锋，攻诸葛诞，杀于诠。",三国演义
三国演义_人物_王威_0,人物,"实体名：王威
实体描述：
- 刘表部将，与文聘同请赵云。
- 刘琮故将，曾密告刘琮设险击曹，后护送刘琮母子，被于禁军士所杀。",三国演义
三国演义_人物_王子服_0,人物,"实体名：王子服
实体描述：
- 工部侍郎。发现董承密诏，加入义状，又引吴子兰入伙。
- 董承同谋，参与衣带诏密谋，后被曹操擒拿监禁处斩。",三国演义
三国演义_人物_王寻_0,人物,"实体名：王寻
实体描述：
- 王莽时期将领，被孝元皇太后用玉玺击打。",三国演义
三国演义_人物_王平_0,人物,"实体名：王平
实体描述：
- 曹魏牙门将军，字子均，巴西宕渠人。劝徐晃勿渡汉水，后放火烧营投奔刘备，被命为偏将军、向导使。
- 刘备的将领，攻取上庸诸郡。
- 蜀汉副将，领兵迎敌，与关索诈败诱敌。
- 蜀将，守一寨，后受诸葛亮密计，在孟获劫营时率军杀到，擒诸洞酋长。
- 蜀将，受孔明密计，后领数百军为前部，寻西北小径，误饮哑泉之水。
- 蜀将，随诸葛亮征南蛮，曾引军赶到蛮寨擒获祝融夫人等。
- 蜀汉牙门将，裨将军。
- 蜀将，在南安城外一合生擒夏侯楙。
- 王平，蜀汉将领，与张翼夹攻姜维，后伏击魏兵。
- 蜀汉将领，受命助马谡守街亭，劝谏无效，自领五千兵离山十里下寨，后与张郃交战，救魏延、高翔。
- 蜀汉将领，曾劝马谡当道筑城，自引五千军离山下寨。后救出魏延、高翔，回守阳平关。
- 蜀汉将领，与姜维同取阴平。
- 蜀国将领。打破阴平，从后杀败郭淮、孙礼，后受孔明之命与张翼伏兵山谷，截杀魏兵。
- 蜀汉将领，与马岱同出斜谷劫寨。
- 蜀汉前部先锋，守祁山营，后分兵退入西川。
- 蜀汉将领，为前队攻渭水旱营，后受计扮魏人夺木牛流马。
- 蜀汉忠义之士，久经战阵，孔明临终委用。
- 蜀汉将领，被蒋琬保举引兵屯于永安以防东吴。",三国演义
三国演义_人物_王建_0,人物,"实体名：王建
实体描述：
- 公孙渊相国，与柳甫往魏寨请降，被司马懿斩首。",三国演义
三国演义_人物_王必_0,人物,"实体名：王必
实体描述：
- 长史，总督御林军马，被耿纪射伤，后箭疮发而死。",三国演义
三国演义_人物_王忠_0,人物,"实体名：王忠
实体描述：
- 曹操的将领，与刘岱同领兵攻刘备，被关羽生擒。
- 曹操部将，与刘岱一同征讨刘备失败，被曹操免死夺爵。",三国演义
三国演义_人物_王惇_0,人物,"实体名：王惇
实体描述：
- 东吴将领，被孙綝所杀。
- 被害的东吴重臣，孙休为其重建坟墓。",三国演义
三国演义_人物_王戎_0,人物,"实体名：王戎
实体描述：
- 晋建威将军，出武昌。",三国演义
三国演义_人物_王方_0,人物,"实体名：王方
实体描述：
- 董卓余党，与李蒙出战，被马超一枪刺死。",三国演义
三国演义_人物_王昌_0,人物,"实体名：王昌
实体描述：
- 虎贲，奉命追皇甫郦，因知郦忠义而不往追。",三国演义
三国演义_人物_王昶_0,人物,"实体名：王昶
实体描述：
- 魏国征南大将军，领兵攻南郡。",三国演义
三国演义_人物_王朗_0,人物,"实体名：王朗
实体描述：
- 会稽太守，引兵救严白虎，与孙策交战，固守会稽，后败走海隅。
- 文官，在铜雀台进献诗章称颂曹操功德。
- 曹丕封为御史大夫，后为司空。奏汉室气数已尽，劝献帝退避。
- 魏国司徒，认为司马懿深明韬略，若不早除久必为祸。后谏阻夏侯楙出征，被其叱责。
- 王朗，魏国司徒，军师，年七十六岁。自请以言辞劝降诸葛亮，被孔明骂死于阵前。标题中作“王朝”。",三国演义
三国演义_人物_王植_0,人物,"实体名：王植
实体描述：
- 荥阳太守，与韩福亲家，欲火攻关公，被关公拦腰一刀砍为两段。",三国演义
三国演义_人物_王楷_0,人物,"实体名：王楷
实体描述：
- 吕布谋士。本篇中与许汜同往袁术处求援。",三国演义
三国演义_人物_王氏_0,人物,"实体名：王氏
实体描述：
- 赵昂之妻。激励赵昂雪君父之耻，不顾儿子性命，并尽将首饰资帛赏劳军士，因在军中得免于难。",三国演义
三国演义_人物_王沈_0,人物,"实体名：王沈
实体描述：
- 魏侍中，被曹髦召入内计议，后与王业往司马昭府出首。",三国演义
三国演义_人物_王浑_0,人物,"实体名：王浑
实体描述：
- 晋侍中，建议迟一年伐吴，后任安东大将军出横江。",三国演义
三国演义_人物_王濬_0,人物,"实体名：王濬
实体描述：
- 晋益州刺史，上疏请伐吴，后任龙骧将军，率水兵顺流而下，破铁索铁锥，攻入石头城，受孙皓归降。",三国演义
三国演义_人物_王琰_0,人物,"实体名：王琰
实体描述：
- 都尉，杀高干并将其头解送曹操，被封列侯。",三国演义
三国演义_人物_王瓘_0,人物,"实体名：王瓘
实体描述：
- 魏参军，自称王经之侄，诈降姜维，欲烧粮车，事败后投黑龙江而死。",三国演义
三国演义_人物_王甫_0,人物,"实体名：王甫
实体描述：
- 关羽的随军司马，建议设烽火台防吴，又建议用赵累代潘浚守荆州。
- 关公帐下司马，关公悔未听其言。
- 关羽部下，守麦城，劝关羽勿走小路。闻关羽父子首级被吴兵招安，大叫堕城而死。",三国演义
三国演义_人物_王真_0,人物,"实体名：王真
实体描述：
- 魏将，随司马望迎战蜀兵，被傅佥活捉后为乱军刺死。",三国演义
三国演义_人物_王祥_0,人物,"实体名：王祥
实体描述：
- 魏太尉，问刘寔钟邓能否平蜀。
- 魏国太尉，谏立长子司马炎。",三国演义
三国演义_人物_王立_0,人物,"实体名：王立
实体描述：
- 侍中太史令，仰观天文言汉室气数将终，代汉者当在魏。",三国演义
三国演义_人物_王粲_0,人物,"实体名：王粲
实体描述：
- 字仲宣，山阳高平人，有异才，避乱至荆襄，劝刘琮降曹。
- 荆州官员，归曹后被封为关内侯。
- 文官，在铜雀台进献诗章。
- 侍中，议欲尊曹操为魏王。",三国演义
三国演义_人物_王累_0,人物,"实体名：王累
实体描述：
- 益州从事，倒吊城门谏阻刘璋迎刘备，自割绳索撞死。",三国演义
三国演义_人物_王经_0,人物,"实体名：王经
别名：王经
实体描述：
- 魏雍州刺史，起兵迎战姜维，被姜维背水列阵击败，退守狄道城。
- 魏将，迎接陈泰、邓艾入狄道城，拜谢解围。
- 魏尚书，劝曹髦隐忍，后大骂贾充弑君，被下狱，与母含笑受刑于东市。",三国演义
三国演义_人物_王经母_0,人物,"实体名：王经母
实体描述：
- 王经之母，被缚下狱，大笑说人谁不死，以此弃命何恨，后与王经含笑受刑。",三国演义
三国演义_人物_王美人_0,人物,"实体名：王美人
实体描述：
- 灵帝宠幸，生皇子协，被何后嫉妒鸩杀。",三国演义
三国演义_人物_王肃_0,人物,"实体名：王肃
实体描述：
- 魏国黄门侍郎。上疏谏魏主因大雨退兵，引用前代故事。
- 魏太尉，劝司马师抚恤淮南将士家属，后劝曹髦封司马昭。",三国演义
三国演义_人物_王莽_0,人物,"实体名：王莽
实体描述：
- 西汉末年篡位者。孝元皇太后以玉玺打王寻、苏献，崩其一角。
- 西汉末年权臣，诗中有“王莽谦恭下士时”。",三国演义
三国演义_人物_王观_0,人物,"实体名：王观
实体描述：
- 魏国太仆，司马懿令其行中领军事，据曹羲营。",三国演义
三国演义_人物_王连_0,人物,"实体名：王连
实体描述：
- 蜀汉谏议大夫，劝谏孔明不要亲征南蛮。",三国演义
三国演义_人物_王邑_0,人物,"实体名：王邑
实体描述：
- 河东太守，向献帝进献绢帛。",三国演义
三国演义_人物_王韬_0,人物,"实体名：王韬
实体描述：
- 司马昭主簿，劝司马昭效耿恭拜井得泉。",三国演义
三国演义_人物_王颀_0,人物,"实体名：王颀
实体描述：
- 越骑校尉，死于国难。",三国演义
三国演义_人物_王颀_1,人物,"实体名：王颀
实体描述：
- 魏天水太守，攻沓中，被姜维击败。
- 天水太守，奉邓艾命伏兵于后。",三国演义
三国演义_人物_甄氏_0,人物,"实体名：甄氏
实体描述：
- 袁熙之妻，有倾国之色。被曹丕纳为妻。
- 曹丕之妻，文昭皇后，原为袁熙之妇。因郭贵妃谋后，被张韬诈称桐木偶人事件，遭曹丕赐死。",三国演义
三国演义_人物_甘夫人_0,人物,"实体名：甘夫人
实体描述：
- 刘备之妻，与麋夫人一起被吕布送还，具说吕布令兵把定宅门。
- 刘备的妻子，小沛人，与糜夫人同在下邳安置。
- 刘备正妻，关羽之嫂。下邳城破后与糜夫人被曹操保护，后由关羽护送。曾梦刘备身陷土坑而痛哭。
- 刘备夫人，与糜夫人一同被关公护送。劝关公不必容周仓众人，后向张飞说明关公实情。
- 刘备之妻，生刘禅。夜梦仰吞北斗而怀孕。
- 刘备之妻，阿斗生母。在长坂坡被赵云救出，后随刘备至汉津。
- 刘备的妻子，在荆州去世，刘备因此丧偶，后娶孙夫人。
- 刘备妻子，刘禅生母。刘备驾崩后追谥为昭烈皇后。",三国演义
三国演义_人物_甘宁_0,人物,"实体名：甘宁
实体描述：
- 字兴霸，巴郡临江人，原为锦帆贼，后投黄祖，再投孙权，助孙权破黄祖。
- 字兴霸，原在江夏，后投东吴，射杀黄祖，升为都尉，为救苏飞愿纳还官爵，后领兵镇守夏口。
- 东吴武将，参与议论战降。
- 东吴先锋，在三国口之战中射杀蔡壎，率战船冲杀。
- 字兴霸，东吴将领。被周瑜命与蔡中、蔡和引军为前部，并受密令提防二人。曾为黄盖求情被周瑜叱出。
- 东吴将领，受命带蔡中和降卒直取乌林，焚烧曹操屯粮之所。
- 字兴霸，又称甘兴霸，东吴大将。先杀蔡中放火，后斩马延、张顗，又攻彝陵被围，被周泰救出，后参与伏击曹仁。
- 东吴将领，守巴陵郡。
- 东吴先锋，随周瑜取荆州。
- 东吴将领，与吕蒙伏兵岸侧，因关羽握鲁肃不敢出击。
- 孙权部将，手执铁链攻打皖城，打倒朱光，后与乐进交战。
- 字兴霸，东吴将领，率百骑劫曹营，不折一人一骑，救凌统，被孙权赞为""甘兴霸""。
- 东吴救应，此时患痢疾，带病从征。
- 东吴将领，字兴霸，在船中养病时被沙摩柯射中头颅，死于富池口。",三国演义
